EmpID,Name,Dept,Salary,JoiningDate,PerformanceScore
8526,Charlie,Marketing,112087.59,2020-01-15,1.0
8527,Eve Sr.,IT,96581.33,,10.0
8528,Frank,HR,73673.74,2020-01-15,5.0
8529,Eve,Sales,39514.17,2019-05-23,10.0
8530,Eve,HR,54135.38,2020-01-15,10.0
8531,Charlie,,72738.69,invalid_date,2.0
8532,Charlie Jr.,Finance,107981.31,2020-01-15,1.0
8533,Eve,IT,95610.73,2020-01-15,4.0
8534,Frank Sr.,HR,91042.05,invalid_date,4.0
8535,Grace Sr.,Marketing,44576.64,,3.0
8536,Grace,Finance,76165.75,2019-05-23,5.0
8537,Alice Jr.,Finance,49296.11,invalid_date,10.0
8538,Charlie,,112674.29,2020-01-15,1.0
8539,Grace Jr.,HR,98927.28,2018-03-12,4.0
8540,Alice,Finance,111393.04,,5.0
8541,Frank III,IT,88162.66,2020-01-15,
8542,Eve,Marketing,50592.87,,
8543,Charlie Jr.,Sales,58005.57,2020-01-15,2.0
8544,Eve Sr.,,36220.85,2020-01-15,5.0
8545,Grace,,78694.34,2019-05-23,4.0
8546,Alice,,100932.89,2018-03-12,5.0
8547,Alice Jr.,Marketing,35120.93,2018-03-12,
8548,Frank,HR,95925.49,2021-07-01,3.0
8549,Grace Jr.,,119520.94,,3.0
8550,Bob,Marketing,81372.03,invalid_date,3.0
8551,David,Marketing,45850.93,2018-03-12,10.0
8552,Frank III,Finance,85217.22,2018-03-12,4.0
8553,David Sr.,HR,51744.67,2018-03-12,1.0
8554,David III,IT,44775.92,2020-01-15,2.0
8555,Bob Sr.,HR,94746.91,invalid_date,1.0
8556,Alice Jr.,Sales,73875.44,2018-03-12,
8557,Alice,,119119.86,2019-05-23,5.0
8558,Eve Jr.,IT,48450.4,2021-07-01,5.0
8559,David,HR,93549.93,2021-07-01,4.0
8560,Grace III,IT,89599.59,,2.0
8561,Alice,IT,58417.14,,
8562,Bob,Sales,,2020-01-15,3.0
8563,David Sr.,IT,100561.96,,
8564,Alice,Finance,,invalid_date,2.0
8565,David,Sales,,,
8566,Grace Jr.,IT,52870.26,2019-05-23,5.0
8567,Eve,IT,115163.59,2018-03-12,
8568,Alice Jr.,IT,118056.3,invalid_date,4.0
8569,Bob Jr.,Marketing,118942.65,2018-03-12,1.0
8570,Frank,IT,78578.92,invalid_date,
8571,David Jr.,Sales,94024.96,2019-05-23,4.0
8572,Bob,,40511.49,,4.0
8573,Bob Jr.,Finance,93370.62,2018-03-12,
8574,Eve,Finance,78485.61,2018-03-12,
8575,David,Finance,103568.47,,4.0
8576,Bob III,IT,77578.4,2018-03-12,5.0
8577,Grace,Sales,50364.61,2018-03-12,10.0
8578,Charlie Jr.,HR,113005.45,,2.0
8579,Frank Jr.,IT,40349.27,2021-07-01,1.0
8580,Eve,,92994.04,2021-07-01,
8581,Charlie Sr.,,54552.18,,1.0
8582,Bob Jr.,Marketing,96903.9,2021-07-01,10.0
8583,Bob III,IT,48475.32,2019-05-23,10.0
8584,Bob,HR,68589.12,2020-01-15,2.0
8585,Eve,Finance,36779.62,invalid_date,5.0
8586,Alice Jr.,Marketing,35422.33,2020-01-15,10.0
8587,David III,Marketing,107344.77,,3.0
8588,David Sr.,IT,43013.87,2018-03-12,1.0
8589,Grace Jr.,IT,,invalid_date,1.0
8590,David Sr.,Finance,37754.75,2018-03-12,
8591,Bob,Sales,48754.51,2018-03-12,10.0
8592,Alice,IT,89741.2,2020-01-15,1.0
8593,Frank III,Marketing,75438.56,2020-01-15,4.0
8594,Frank,,43980.76,2020-01-15,4.0
8595,Alice III,IT,84619.85,2018-03-12,2.0
8596,Alice Sr.,Marketing,44124.14,2020-01-15,10.0
8597,Charlie Jr.,Finance,80591.43,,5.0
8598,Frank,Finance,82550.38,2018-03-12,2.0
8599,David,Finance,62090.16,2018-03-12,
8600,Grace,HR,81998.11,2020-01-15,4.0
8601,David III,Sales,63059.7,2020-01-15,
8602,David,Finance,91091.28,2020-01-15,1.0
8603,Charlie III,Finance,61282.19,2021-07-01,1.0
8604,Alice III,IT,76657.47,2019-05-23,1.0
8605,Eve Sr.,HR,48324.34,2021-07-01,5.0
8606,Grace III,IT,,2018-03-12,
8607,Charlie,,54396.74,2019-05-23,1.0
8608,Charlie III,Finance,34436.01,2020-01-15,5.0
8609,Grace III,Finance,98370.79,2018-03-12,1.0
8610,Eve Sr.,,98148.45,2021-07-01,2.0
8611,Grace Jr.,Finance,40276.28,2018-03-12,3.0
8612,Grace III,Marketing,74188.37,2018-03-12,
8613,Grace III,,117838.43,2018-03-12,4.0
8614,David III,Marketing,88118.84,invalid_date,
8615,Alice Jr.,Finance,62445.52,2018-03-12,5.0
8616,Frank III,Finance,117562.8,invalid_date,10.0
8617,Eve,Finance,30171.74,2021-07-01,10.0
8618,Charlie,Sales,33687.36,,5.0
8619,Alice Sr.,Marketing,80914.09,,3.0
8620,Charlie Sr.,Finance,37049.67,2018-03-12,1.0
8621,Eve Jr.,Marketing,53470.78,2021-07-01,1.0
8622,Eve,HR,117490.22,2020-01-15,2.0
8623,Eve Jr.,Sales,43739.7,2021-07-01,5.0
8624,Grace III,Marketing,100711.12,2019-05-23,10.0
8625,Alice Jr.,HR,94682.1,invalid_date,10.0
8626,Bob,HR,105314.63,2021-07-01,1.0
8627,Frank,HR,95685.91,2020-01-15,2.0
8628,Grace,HR,64661.21,2021-07-01,2.0
8629,David Sr.,Finance,91750.03,2020-01-15,10.0
8630,Bob,Finance,82650.94,2018-03-12,3.0
8631,Frank Sr.,,37922.3,2020-01-15,1.0
8632,Frank Jr.,HR,111045.63,2020-01-15,10.0
8633,Eve,IT,,2019-05-23,4.0
8634,David,HR,84754.45,2021-07-01,10.0
8635,David Sr.,HR,42651.19,2019-05-23,10.0
8636,Eve Sr.,Sales,95574.86,2021-07-01,5.0
8637,Alice,HR,119597.41,2020-01-15,
8638,Frank III,Marketing,84581.32,,5.0
8639,David,,42916.89,,5.0
8640,Grace Jr.,Marketing,38995.31,invalid_date,1.0
8641,Bob,HR,86979.8,2019-05-23,1.0
8642,Eve Jr.,Marketing,100164.47,2018-03-12,5.0
8643,Grace,Marketing,76174.5,invalid_date,4.0
8644,David,Finance,65116.17,2019-05-23,4.0
8645,Bob,IT,39012.99,2018-03-12,2.0
8646,David,HR,118076.31,2020-01-15,2.0
8647,David Jr.,HR,52451.29,2020-01-15,4.0
8648,Grace,HR,62699.52,2021-07-01,2.0
8649,Grace,IT,74679.38,invalid_date,4.0
8650,Grace,Sales,32315.24,,5.0
8651,Bob,Marketing,48138.58,2018-03-12,2.0
8652,Grace III,Marketing,53643.27,2019-05-23,3.0
8653,Bob Jr.,Finance,59682.59,2021-07-01,5.0
8654,Charlie,IT,89053.09,invalid_date,5.0
8655,Alice Sr.,Marketing,71378.82,2019-05-23,10.0
8656,Alice,Sales,33573.08,2021-07-01,3.0
8657,Eve Jr.,IT,87235.51,2021-07-01,4.0
8658,Bob Sr.,Finance,86154.28,2019-05-23,2.0
8659,Grace III,Sales,39941.95,invalid_date,1.0
8660,Grace Jr.,Sales,86824.74,,5.0
8661,Frank Sr.,HR,99246.63,2020-01-15,5.0
8662,Bob Sr.,Finance,104101.75,2020-01-15,5.0
8663,Eve,Marketing,60567.75,,5.0
8664,Frank,HR,44867.58,2019-05-23,10.0
8665,Grace Sr.,HR,39734.36,2020-01-15,5.0
8666,Grace,HR,104567.36,invalid_date,5.0
8667,Bob Jr.,Sales,75024.53,2019-05-23,10.0
8668,Eve Sr.,,92810.05,invalid_date,
8669,Bob III,IT,49514.39,2020-01-15,10.0
8670,Grace Sr.,IT,58580.04,2019-05-23,4.0
8671,Bob,IT,60214.73,2021-07-01,4.0
8672,Bob,Sales,95675.17,2020-01-15,1.0
8673,Frank Jr.,HR,,,4.0
8674,Charlie Sr.,HR,43698.75,invalid_date,2.0
8675,Eve,HR,103131.55,2020-01-15,3.0
8676,David III,Finance,47614.74,2018-03-12,4.0
8677,Frank,,43336.5,2020-01-15,
8678,Charlie III,Marketing,,2018-03-12,4.0
8679,Charlie Jr.,Finance,104811.1,invalid_date,10.0
8680,Eve Sr.,,83058.05,2019-05-23,10.0
8681,Frank,Finance,61326.03,invalid_date,2.0
8682,David Jr.,IT,106928.76,2019-05-23,
8683,Bob III,,104342.1,2019-05-23,3.0
8684,Grace Sr.,Sales,105918.15,2020-01-15,1.0
8685,Alice Jr.,,75300.26,2020-01-15,
8686,Eve,HR,118896.26,invalid_date,3.0
8687,Frank Jr.,IT,43415.46,,3.0
8688,Frank III,,38733.68,,10.0
8689,Bob,IT,49621.4,2020-01-15,2.0
8690,Frank Jr.,HR,71131.41,,1.0
8691,Grace,Marketing,32510.24,2020-01-15,4.0
8692,Grace Jr.,Marketing,82209.35,,
8693,Grace Sr.,HR,98063.0,2018-03-12,4.0
8694,Grace Jr.,,74128.88,2020-01-15,10.0
8695,David III,Sales,111089.48,2021-07-01,3.0
8696,Eve,Marketing,78678.82,,
8697,Grace,IT,116303.28,2019-05-23,
8698,David,Marketing,108487.79,2019-05-23,
8699,Grace,Finance,57459.05,2018-03-12,5.0
8700,David Jr.,IT,104411.7,2020-01-15,5.0
8701,Grace,HR,101948.62,2021-07-01,2.0
8702,Alice Jr.,HR,68231.48,,1.0
8703,Eve Sr.,Finance,52806.96,,10.0
8704,Bob Sr.,Sales,106412.53,2021-07-01,4.0
8705,Charlie,Finance,80560.03,2020-01-15,3.0
8706,Alice,Sales,33240.33,2020-01-15,4.0
8707,David,,,2019-05-23,2.0
8708,Grace,HR,63071.46,2021-07-01,4.0
8709,Charlie Sr.,IT,59718.13,,4.0
8710,Frank,Sales,31981.31,2021-07-01,
8711,Charlie,Marketing,82947.58,2019-05-23,
8712,Bob Jr.,Finance,48760.58,2018-03-12,5.0
8713,Bob,Marketing,62194.28,2021-07-01,1.0
8714,Grace Jr.,Marketing,90345.98,2018-03-12,1.0
8715,Eve,HR,44861.15,2020-01-15,2.0
8716,Charlie,Sales,80891.16,2019-05-23,1.0
8717,Bob Sr.,Sales,61101.07,2021-07-01,
8718,David,,66568.09,2019-05-23,
8719,David III,,64486.49,2021-07-01,
8720,Bob III,Sales,48884.09,2020-01-15,
8721,Frank Sr.,Finance,46550.31,2021-07-01,1.0
8722,Grace,HR,80429.37,invalid_date,4.0
8723,Charlie Sr.,IT,39398.04,2020-01-15,4.0
8724,Eve III,Marketing,94318.91,2018-03-12,5.0
8725,Grace III,HR,66771.56,2020-01-15,1.0
8726,Eve Jr.,Marketing,100990.77,2019-05-23,
8727,Frank Jr.,Sales,45709.61,invalid_date,
8728,Grace III,Sales,64924.46,2019-05-23,5.0
8729,Bob Jr.,Sales,46621.34,2019-05-23,2.0
8730,Charlie Jr.,Finance,35322.13,2020-01-15,1.0
8731,Frank Sr.,Finance,47738.89,invalid_date,10.0
8732,Alice III,Sales,55548.98,2018-03-12,10.0
8733,Grace,Sales,98395.94,2021-07-01,5.0
8734,Alice Sr.,IT,64920.98,2020-01-15,2.0
8735,Frank,Finance,39076.19,,4.0
8736,David III,Finance,85593.2,2021-07-01,1.0
8737,Charlie Jr.,Sales,102577.14,2020-01-15,2.0
8738,Eve Jr.,Sales,37249.68,invalid_date,4.0
8739,Eve Jr.,,60929.25,2020-01-15,1.0
8740,Alice,IT,88783.26,invalid_date,5.0
8741,Bob III,Sales,36124.74,2018-03-12,3.0
8742,Charlie Jr.,Finance,30399.47,invalid_date,3.0
8743,Bob III,,80385.54,2018-03-12,2.0
8744,Charlie Sr.,Marketing,95019.0,2021-07-01,3.0
8745,David III,HR,33324.37,invalid_date,5.0
8746,Frank,Finance,71246.58,2021-07-01,1.0
8747,Eve,,33595.52,2021-07-01,2.0
8748,Eve Sr.,Sales,33245.66,2018-03-12,
8749,Alice,Finance,116956.7,2020-01-15,
8750,Bob Sr.,IT,55728.17,2021-07-01,10.0
8751,Grace Sr.,Marketing,98081.71,,10.0
8752,Grace Sr.,HR,73368.32,2020-01-15,
8753,Eve Sr.,IT,55919.72,2020-01-15,4.0
8754,Alice,IT,65509.21,,5.0
8755,Bob,,82049.28,2021-07-01,3.0
8756,Eve,HR,49267.68,2018-03-12,1.0
8757,Charlie,HR,48649.96,2018-03-12,5.0
8758,Charlie Sr.,,119171.07,2018-03-12,3.0
8759,Charlie Sr.,Sales,53572.46,invalid_date,3.0
8760,Charlie Sr.,IT,54046.46,2020-01-15,3.0
8761,Eve,Finance,32556.39,2020-01-15,
8762,Bob Sr.,Finance,87682.27,2020-01-15,10.0
8763,Eve,Sales,103536.47,,2.0
8764,David Sr.,IT,112499.24,2018-03-12,5.0
8765,Frank,Sales,49531.52,,1.0
8766,Grace Sr.,Sales,66750.46,2020-01-15,1.0
8767,Bob III,HR,34969.42,invalid_date,1.0
8768,Grace Sr.,,108112.94,invalid_date,3.0
8769,Eve Jr.,IT,93458.85,2019-05-23,10.0
8770,Frank,IT,104596.95,2020-01-15,3.0
8771,Alice Sr.,,41793.85,,5.0
8772,Grace Jr.,Finance,55334.03,2021-07-01,2.0
8773,Frank,,89838.54,2021-07-01,4.0
8774,Alice III,IT,88132.58,2018-03-12,2.0
8775,Eve Sr.,Finance,81583.42,2019-05-23,1.0
8776,David,Sales,48234.22,2020-01-15,5.0
8777,Alice III,Sales,67761.11,2018-03-12,3.0
8778,Eve Jr.,HR,108436.76,2018-03-12,10.0
8779,Grace,IT,57944.65,,
8780,Charlie Sr.,Finance,43712.82,2019-05-23,4.0
8781,David Jr.,Sales,71901.49,2021-07-01,4.0
8782,Grace Sr.,Finance,39215.37,2018-03-12,
8783,David III,,,2020-01-15,3.0
8784,Frank Jr.,,39145.07,2018-03-12,3.0
8785,Eve,Sales,50007.92,2020-01-15,
8786,Frank,Sales,70631.46,2018-03-12,1.0
8787,Grace,HR,47544.56,2020-01-15,10.0
8788,Alice Sr.,IT,114563.95,2018-03-12,2.0
8789,Charlie III,Sales,106179.4,2021-07-01,1.0
8790,Frank Sr.,,88751.96,2021-07-01,4.0
8791,Eve,,49974.51,2018-03-12,2.0
8792,Charlie Jr.,HR,86796.59,2018-03-12,10.0
8793,Eve Sr.,Finance,49937.75,invalid_date,2.0
8794,Alice Sr.,,48221.76,invalid_date,2.0
8795,Bob Jr.,IT,106207.04,2021-07-01,2.0
8796,Bob Jr.,Sales,36739.1,invalid_date,5.0
8797,David,,72436.9,invalid_date,10.0
8798,Charlie,,75822.71,2020-01-15,10.0
8799,Alice,IT,97837.81,invalid_date,5.0
8800,Bob,Finance,90427.98,,
8801,Eve III,IT,111679.82,invalid_date,4.0
8802,Bob Jr.,Sales,31216.43,invalid_date,
8803,Alice Sr.,HR,60876.67,2021-07-01,10.0
8804,Grace,,44789.43,,2.0
8805,David,IT,100044.48,invalid_date,1.0
8806,Bob,,85837.15,invalid_date,3.0
8807,Bob Sr.,IT,95040.18,invalid_date,4.0
8808,Grace Jr.,IT,49967.08,2018-03-12,4.0
8809,David III,Marketing,58839.73,,5.0
8810,Bob Sr.,Sales,84641.81,2019-05-23,4.0
8811,Frank Sr.,Finance,79458.46,2020-01-15,10.0
8812,Alice III,IT,100659.16,2019-05-23,2.0
8813,Grace,HR,40083.21,2018-03-12,2.0
8814,Bob III,Finance,108746.56,2020-01-15,2.0
8815,Frank Jr.,Finance,67362.31,2019-05-23,10.0
8816,Bob Jr.,HR,114145.3,,4.0
8817,Bob,Marketing,81929.89,,10.0
8818,Charlie,HR,57337.99,2019-05-23,
8819,Eve Jr.,Marketing,109985.88,,3.0
8820,Bob Jr.,Finance,81388.19,invalid_date,4.0
8821,Frank Jr.,HR,31099.04,,
8822,Frank,Marketing,73361.56,,2.0
8823,Bob,HR,49113.08,2021-07-01,10.0
8824,Alice Sr.,IT,114751.34,2019-05-23,10.0
8825,Grace III,Finance,30827.38,invalid_date,5.0
8826,Eve,,64779.67,invalid_date,3.0
8827,Alice Jr.,IT,64254.2,2021-07-01,1.0
8828,Eve Sr.,Sales,62706.41,2018-03-12,10.0
8829,Grace,HR,74077.49,2020-01-15,10.0
8830,David III,HR,61778.69,,2.0
8831,David III,HR,116150.29,2021-07-01,1.0
8832,Bob Jr.,IT,56816.09,,4.0
8833,Grace III,Sales,82175.33,2020-01-15,3.0
8834,Grace III,Finance,111390.1,2020-01-15,2.0
8835,David,,63107.25,2018-03-12,10.0
8836,David Jr.,IT,57562.38,2020-01-15,10.0
8837,Frank,IT,78824.94,2018-03-12,
8838,Eve Jr.,HR,111835.71,2019-05-23,10.0
8839,Frank Sr.,Sales,71123.85,2020-01-15,
8840,Eve,IT,50725.56,,10.0
8841,David,HR,80005.5,2021-07-01,5.0
8842,David III,Finance,114749.37,2020-01-15,
8843,Grace III,,75277.92,invalid_date,
8844,Frank,Marketing,40227.76,2018-03-12,1.0
8845,Eve,IT,71878.72,2021-07-01,2.0
8846,Alice,HR,88723.59,,1.0
8847,Eve Sr.,Marketing,71840.21,invalid_date,3.0
8848,Bob Jr.,Sales,54037.27,invalid_date,10.0
8849,Grace,Sales,68366.42,2020-01-15,5.0
8850,Bob,IT,61931.49,,5.0
8851,Frank,Finance,117809.35,,5.0
8852,Eve Sr.,HR,95740.2,,10.0
8853,Bob Jr.,IT,62984.9,2018-03-12,10.0
8854,Frank Sr.,Sales,83696.09,2018-03-12,2.0
8855,Bob,Sales,69721.81,2019-05-23,10.0
8856,Frank,Finance,117700.23,,1.0
8857,Alice,Marketing,40424.42,invalid_date,2.0
8858,Alice,Finance,117132.11,invalid_date,5.0
8859,Frank,,65001.75,2019-05-23,1.0
8860,David Sr.,Marketing,90186.8,2018-03-12,10.0
8861,Grace,IT,108810.43,2021-07-01,5.0
8862,Charlie Jr.,,80047.85,2021-07-01,
8863,Frank Jr.,Marketing,40456.79,2021-07-01,
8864,Alice Jr.,Finance,87834.23,2019-05-23,
8865,Grace III,IT,,2021-07-01,5.0
8866,Eve,Marketing,108884.75,2019-05-23,1.0
8867,David,,86136.49,2019-05-23,10.0
8868,Bob Sr.,HR,82791.69,2019-05-23,1.0
8869,David,IT,50953.33,2018-03-12,10.0
8870,David Jr.,IT,94290.03,2019-05-23,2.0
8871,Eve III,Sales,37475.44,invalid_date,1.0
8872,Charlie,Marketing,61387.47,2019-05-23,10.0
8873,Alice Jr.,HR,79680.23,2020-01-15,3.0
8874,Alice Jr.,Sales,59986.89,2019-05-23,10.0
8875,Charlie,HR,113861.94,2021-07-01,10.0
8876,Frank Jr.,HR,55873.12,2018-03-12,10.0
8877,Charlie,HR,110542.82,2018-03-12,1.0
8878,Grace,HR,105536.46,2021-07-01,
8879,Bob III,,75035.47,invalid_date,
8880,Frank,IT,89214.03,2020-01-15,3.0
8881,Bob Jr.,Finance,89020.97,2019-05-23,4.0
8882,Frank,,117915.35,invalid_date,3.0
8883,Alice Jr.,IT,113097.98,2019-05-23,1.0
8884,Frank,Finance,32342.86,2021-07-01,5.0
8885,Eve,Marketing,113146.27,2021-07-01,5.0
8886,Eve,Finance,114010.85,2018-03-12,3.0
8887,Frank,HR,97278.42,2018-03-12,5.0
8888,Alice III,Marketing,38552.15,2018-03-12,1.0
8889,Eve Jr.,HR,76970.63,2021-07-01,10.0
8890,Bob,,35473.18,2021-07-01,3.0
8891,David,Sales,31092.02,2019-05-23,1.0
8892,David Jr.,IT,71647.31,2018-03-12,2.0
8893,Frank Jr.,IT,108293.27,2020-01-15,10.0
8894,David,Marketing,89268.18,invalid_date,
8895,Bob,Sales,118548.08,2021-07-01,10.0
8896,David,Marketing,43610.17,invalid_date,3.0
8897,Eve Sr.,IT,70228.86,2021-07-01,4.0
8898,Grace Sr.,IT,52933.7,2021-07-01,1.0
8899,Eve Jr.,IT,61937.76,2019-05-23,4.0
8900,Frank Jr.,Sales,35906.47,invalid_date,1.0
8901,Alice Jr.,,97151.02,2018-03-12,
8902,Alice,Finance,49406.36,2019-05-23,3.0
8903,David,,38614.11,2020-01-15,10.0
8904,Frank,Marketing,109522.57,2019-05-23,1.0
8905,Bob Jr.,Finance,82525.47,,10.0
8906,Eve,,,,5.0
8907,David Jr.,IT,,2020-01-15,10.0
8908,Grace,Sales,50309.15,invalid_date,4.0
8909,David,HR,115909.45,2018-03-12,1.0
8910,Grace III,Sales,109547.9,2020-01-15,4.0
8911,David,HR,,2020-01-15,2.0
8912,David,Sales,88100.73,,3.0
8913,Frank Sr.,IT,47191.99,2018-03-12,3.0
8914,Grace,Sales,84109.19,2021-07-01,
8915,Charlie,Sales,33975.18,2020-01-15,2.0
8916,Grace,Finance,45253.08,2020-01-15,1.0
8917,Bob,HR,63192.71,2019-05-23,1.0
8918,Charlie III,Finance,39171.47,2020-01-15,
8919,Grace Jr.,HR,118388.11,invalid_date,2.0
8920,Bob,HR,111503.22,2019-05-23,1.0
8921,Grace,IT,41110.2,2019-05-23,3.0
8922,David,IT,111544.18,2019-05-23,3.0
8923,David III,Marketing,83588.36,2019-05-23,1.0
8924,Frank Jr.,,76111.06,2020-01-15,2.0
8925,Bob,IT,118908.52,2020-01-15,1.0
8926,Bob,IT,50012.75,2020-01-15,2.0
8927,Charlie Jr.,Marketing,99362.4,2021-07-01,
8928,Alice III,Marketing,,2019-05-23,3.0
8929,Bob,IT,61657.17,,1.0
8930,Bob,,57678.74,2018-03-12,2.0
8931,Frank III,,82657.53,,5.0
8932,David III,IT,32394.66,2020-01-15,1.0
8933,David,HR,76107.05,2020-01-15,10.0
8934,Charlie III,Marketing,71558.87,2019-05-23,
8935,Charlie,Finance,64005.23,,
8936,Eve Sr.,,119025.88,invalid_date,
8937,Eve Sr.,IT,110015.5,2020-01-15,1.0
8938,Grace,,89015.3,,1.0
8939,David,IT,116081.71,,5.0
8940,David,IT,103980.6,invalid_date,3.0
8941,Grace,IT,78422.07,2020-01-15,5.0
8942,Charlie Jr.,Finance,98439.21,2019-05-23,
8943,Alice III,IT,85297.11,,1.0
8944,Eve,HR,66635.12,2019-05-23,10.0
8945,Eve,,60030.35,2021-07-01,10.0
8946,Charlie III,Finance,77082.62,invalid_date,10.0
8947,Bob Sr.,,37917.42,2021-07-01,3.0
8948,Bob,,90110.32,,
8949,David Jr.,,77349.53,2019-05-23,4.0
8950,Grace Sr.,Marketing,38226.21,2018-03-12,3.0
8951,Charlie,Sales,85937.96,2018-03-12,10.0
8952,David III,IT,55824.82,2018-03-12,3.0
8953,Charlie III,Marketing,51833.49,2019-05-23,4.0
8954,David,,40996.61,invalid_date,5.0
8955,Frank Jr.,,117929.0,2021-07-01,1.0
8956,Frank Jr.,HR,32260.75,2019-05-23,
8957,Grace Sr.,IT,45041.41,2020-01-15,1.0
8958,Frank Sr.,IT,111075.49,2021-07-01,
8959,David,Marketing,55427.87,,
8960,David,Finance,52290.14,,1.0
8961,Bob Jr.,HR,37152.65,,4.0
8962,Eve,IT,43170.62,invalid_date,5.0
8963,Alice,IT,46455.35,,5.0
8964,Charlie III,IT,98763.48,2021-07-01,5.0
8965,Eve III,HR,101710.6,,5.0
8966,Grace,,80484.69,2018-03-12,10.0
8967,Frank Sr.,Marketing,92447.76,2018-03-12,
8968,Alice Sr.,Sales,33773.62,invalid_date,4.0
8969,Bob,Sales,108730.05,2020-01-15,2.0
8970,Frank,IT,95007.22,invalid_date,2.0
8971,David Sr.,,36468.36,2018-03-12,10.0
8972,Bob,HR,54836.8,2019-05-23,3.0
8973,Grace,HR,93511.44,,
8974,Bob Sr.,HR,119843.03,2020-01-15,4.0
8975,Grace Sr.,Sales,98873.47,2019-05-23,2.0
8976,Bob Sr.,Sales,,2019-05-23,10.0
8977,Charlie III,,67636.07,2018-03-12,4.0
8978,Eve III,IT,93448.85,,3.0
8979,David,HR,83918.86,,4.0
8980,Eve Sr.,IT,119964.22,2020-01-15,2.0
8981,Alice Jr.,Sales,39172.99,2019-05-23,2.0
8982,Alice,Marketing,118519.86,2019-05-23,2.0
8983,Grace Sr.,Sales,39063.17,2018-03-12,10.0
8984,Charlie,Sales,46988.2,2019-05-23,5.0
8985,Eve III,HR,111590.94,2019-05-23,
8986,Bob Sr.,Sales,34452.84,invalid_date,3.0
8987,Eve Sr.,HR,63031.6,2020-01-15,1.0
8988,Bob,IT,99095.07,,1.0
8989,Charlie,Finance,111763.81,,3.0
8990,Eve Sr.,Marketing,56766.57,2021-07-01,
8991,David Sr.,HR,66664.42,2019-05-23,
8992,Charlie,,71603.3,invalid_date,
8993,Frank,IT,66530.25,2021-07-01,
8994,Eve Jr.,Sales,70850.03,2018-03-12,
8995,David Sr.,Sales,106005.2,2021-07-01,2.0
8996,Eve III,Finance,30398.1,2020-01-15,
8997,Frank,Sales,75502.69,,4.0
8998,Charlie Jr.,Finance,64349.9,2019-05-23,1.0
8999,Bob Jr.,,110776.93,2020-01-15,
9000,Grace,HR,92771.88,2021-07-01,3.0
9001,Frank,Sales,84138.86,,5.0
9002,Grace,Finance,52800.54,2018-03-12,4.0
9003,Eve,HR,31540.34,2019-05-23,2.0
9004,David III,,42147.51,,5.0
9005,Grace III,Finance,64489.45,,4.0
9006,Charlie III,,86722.19,,1.0
9007,Eve III,Sales,65789.27,2019-05-23,5.0
9008,Grace Jr.,Finance,57792.04,2021-07-01,5.0
9009,Charlie Sr.,HR,34089.45,2018-03-12,10.0
9010,Charlie III,Sales,72323.01,,4.0
9011,Alice Sr.,HR,87370.96,,2.0
9012,Charlie,IT,43197.58,2020-01-15,4.0
9013,Charlie,Sales,49413.82,2018-03-12,2.0
9014,Eve,Finance,49847.92,,10.0
9015,Frank Jr.,Finance,103180.34,2018-03-12,3.0
9016,Grace,,85019.96,,2.0
9017,Charlie III,Marketing,88143.22,2020-01-15,3.0
9018,David Jr.,IT,89885.66,invalid_date,10.0
9019,Eve Jr.,Finance,57199.43,,5.0
9020,Frank,Marketing,106150.71,2018-03-12,5.0
9021,Charlie Jr.,IT,38598.82,,4.0
9022,Bob Jr.,Finance,59353.41,invalid_date,1.0
9023,Frank Sr.,Marketing,30113.78,2018-03-12,4.0
9024,Frank III,IT,41681.16,,10.0
9025,David Sr.,,90625.91,invalid_date,2.0
9026,Frank Jr.,Marketing,100995.39,invalid_date,1.0
9027,Grace Jr.,IT,103964.45,2019-05-23,2.0
9028,Bob Jr.,Finance,104301.49,2019-05-23,1.0
9029,Bob Sr.,IT,58185.74,2020-01-15,3.0
9030,Eve,,38261.81,2019-05-23,3.0
9031,Bob,HR,78461.99,2018-03-12,4.0
9032,Alice III,Sales,99777.48,2021-07-01,1.0
9033,David,Finance,112801.01,2019-05-23,10.0
9034,Alice,Marketing,55004.49,2020-01-15,10.0
9035,Charlie,Finance,72751.88,2018-03-12,10.0
9036,Grace III,IT,102595.1,invalid_date,10.0
9037,Bob Jr.,IT,33754.0,invalid_date,5.0
9038,Frank III,Sales,81298.48,2019-05-23,5.0
9039,Bob III,,33505.09,2019-05-23,2.0
9040,Bob,,105387.72,2018-03-12,
9041,Frank Jr.,,84303.52,2019-05-23,4.0
9042,David,IT,83803.86,invalid_date,10.0
9043,Frank Jr.,HR,33494.12,,5.0
9044,Grace,HR,118739.61,2020-01-15,5.0
9045,Eve Sr.,Finance,115518.72,2020-01-15,1.0
9046,Alice Sr.,Finance,83328.71,invalid_date,4.0
9047,Bob III,Marketing,40281.91,2020-01-15,
9048,David,Sales,58284.94,2021-07-01,3.0
9049,Bob Jr.,Finance,60729.63,2021-07-01,2.0
9050,Grace Sr.,Marketing,38871.89,,2.0
9051,David III,IT,108592.4,2021-07-01,10.0
9052,Frank Sr.,Finance,106861.98,,3.0
9053,Grace,Marketing,73781.53,,4.0
9054,Grace,Finance,88896.27,invalid_date,4.0
9055,Charlie,Marketing,52336.97,2021-07-01,10.0
9056,Eve Jr.,Marketing,40352.13,2020-01-15,
9057,David,Marketing,,2020-01-15,
9058,Frank Sr.,,75767.84,invalid_date,5.0
